key,author,date,stars,title,helpful_yes,helpful_no,text
50_bj,JLDJTmom,2019-04-02,1,Be warned!,0,0,I was so excited for this ice cream as chocolate chip cookie dough it my favorite..I was expecting a core of cookie dough with the same taste and texture of the bits in the regular ice cream. Instead it is gritty and doesn't even taste like cookie dough. I am extremely dissatisfied. Even my 11 year old son thinks it's terrible. Please reformulate!
50_bj,Kim123,2020-05-20,1,Off Texture,0,0,"Ben and Jerry's Ice cream has been my favorite since I was a little kid, however...this one the textures were off. The cookie dough was grainy and tasted like flour or another ingredient was missing. The ice cream was icey in texture, not creamy. I had to double check I didn't get a frozen yogurt version. Wondering if the batch was off?"
50_bj,icecream456,2019-07-14,2,the core is terrible.,0,0,"i tried this thinking that the cookie dough would be like the chunks in half baked. it was not. it was very gritty and it almost had a liquor flavor. i hated it. although it did not taste good, the core went all the way to the bottom. the ice cream was great though. that is the only reason why this is getting 2 stars instead of one."
50_bj,Cousin Vinnie,2019-05-20,2,Huge Disappointment for Life Long B&J Fan,0,0,"Everyone expects a core of cookie dough throughout, when buying it. Unfortunately, you only get a small gob in the middle. Pretty sure you get more (quality and quantity) from the regular cookie dough flavor than this core flavor.
The only reason why it didn't get a 1 star was because the cookie milk ice cream was pretty tasty."
50_bj,Windysmile,2019-11-11,2,Let down,0,0,"This was the first time I was ever disappointed by a Ben and Jerry’s pint. The milk and cookies flavor icecream was just rather plain and very sugary. I wish there was more texture going on. And the core just tasted like a ball of sugar. It was anything I couldn’t eat, but it also wasn’t anything I was enjoying eating."
50_bj,BabyBullet,2019-06-13,1,Where is the cookie dough??,0,0,I was expecting to be overwhelmed with cookie dough deliciousness however I am left wondering what went wrong. There was no “core” and really no cookie dough. The ice cream in my opinion is ok but the lack of cookie dough was super disappointing. There is way more dough in the original. My advice skip this one.
50_bj,Joyce,2019-04-26,1,Not what I expected,0,0,"I tried this thinking it would be as good as regular cookie dough. I was highly disappointed. The ""core"" was not anything like the regular cookie dough. It was very grainy and sugary. Also, the pint was not fully filled. There was an empty space about 2/3 the way down. I will not buy this product again."
50_bj,JRobertson,2019-04-08,2,Delish But Disappointing,0,0,I was soooo thrilled that it would be a core of the same cookie dough they use in Half Baked and the Tonight Dough. But it really just tasted like granulated brown sugar. I’m soooo sad about that. Because their regular chocolate chip cookie dough is the best you can find. Oh man I hope the replace it.
50_bj,Caitlyn1269,2019-04-14,1,Disappointed,0,0,"I was so excited to try this ice cream since cookie dough ice cream is my favorite. I was very disappointed in the cookie dough ""core"" it was very chalky and almost sand like. The flavor of cookie dough was not there at all. And the core was more of a sliver. Really hoped this would have been better."
50_bj,Brooke567,2019-06-15,1,Not the same as their cookie dough ice cream,0,0,I bought this thinking that it would be the same cookie dough as what's in their regular ice cream that I like but this cookie dough tastes like watery sand. I would love to see this product made with the same cookie dough in the core as what's in the regular chocolate chip cookie dough ice cream.
50_bj,cookies,2020-01-30,1,So Sad,0,0,"This had great potential - you guys should have stuck to your regular cookie dough... no cookie dough lover would enjoy this... the ""dough"" core is gritty, the texture is horrible, its like eating sand in your ice cream. nasty. I love ben and jerrys but this is a big let down remake the recipe!!!"
50_bj,Asa17,2019-05-30,1,Unfortunately not good,0,0,"I eat a lot of Ben and Jerry's, like a lot. And I was so stoked to see this flavor because I love the cookie dough in your other ice creams. Unfortunately mine was as everyone else described. The cookie dough was too runny, and tasted like melted butter. The ice cream itself was great as always."
50_bj,Sad Mary,2019-06-11,1,So so bad,0,0,"I bought this since there was no choc chip cookie dough in stock and figured it would be similar. The dough is like eating unprocessed brown sugar, grainy and way too sweet. The ice cream is fine, but I still threw it all away because the dough is so bad. DO NOT BUY THIS FLAVOR, EEEEEKKKKK!!"
50_bj,Sofía_1st,2019-05-21,5,So good and better than original,1,2,I’m living for the cookie milk ice cream. It is sooooo goood and I need more of it asap. It got me through finals too
50_bj,Alexis2019,2019-04-11,2,"Ice cream, delicious! Core, yuck!",0,0,The ice cream is the best part. Tastes like cookies and cream. Delicious! But the core...tastes nothing like their regular cookie dough. I can’t find the words to describe the taste but it is not good and leaves a weird aftertaste. Exactly like the other reviews.....texture is like wet sand.
50_bj,Ashley03,2020-07-10,1,Cookie dough core is gross,0,0,"I wanted to try the core ice cream so bad so even though it wasn’t on sale I went ahead and bought it cause it looked soooooo good, honestly it’s the most nastiest ice cream I’ve ever tried!!! The core has such a weird texture to it, and taste nothing like cookie dough, super disappointed"
50_bj,Matt420,2020-02-13,3,Mehh,0,0,This really shoulda been flippin amazing. The icecream and fudge chips are great but the texture of the core does knock it down a few pegs. If it had the texture of the cookie dough used in the regular chocolate chip cookie dough/half baked it would be amazing. Overall I'd say 2.8 outta 5
50_bj,J4de777,2019-07-09,4,Awesome,1,2,Definitely one of my most favourite ice cream flavours just wish there was more Cookie Dough in it!!!
50_bj,Steph66,2020-04-27,1,So disappointed,0,0,"I just picked this up and was excited to have more cookie dough... But I almost couldn't find any. I had three small little spots of cookie dough and it was very grainy, not like the cookie dough in the original cookie dough ice cream. Will NOT be buying this one again. Wasted my money"
50_bj,Court1991,2020-06-23,1,Texture is off.,0,0,"Cookie dough ice cream is my favorite. While the flavor is fine, I don’t enjoy the texture of the cookie dough core. It’s almost just like flavored sugar, and doesn’t really provide the cookie dough feel. Overall, it’s not bad, I was just craving cookie dough and this missed the mark."
50_bj,Tgreens,2019-04-03,1,Expected so much more,0,0,"I have been anxiously waiting for this flavor to hit stores near me, and I finally found it today. Was soooo excited to try it out! However, was extremely disappointed when the “cookie dough” core didn’t even taste like cookie dough! Not even close on texture or flavor unfortunately."
50_bj,Dls20,2019-05-07,2,Not great,0,0,"I was so excited to try this as I have such a love for cookie dough and love the globs of cookie dough in the normal cookie dough ice cream. It was such a disappointment though, the ice cream part was good but the cookie dough core was incredibly grainy and had an off flavor."
50_bj,Melissa829,2019-07-22,4,Surprised by the negative reviews!,0,1,"I really love this one and buy it often. I have never experienced a “tiny” amount of cookie dough like many of the reviews state. However, I would give 5 stars if there were also some cookie dough pieces in the vanilla sides or chocolate chip cookies or something like that"
50_bj,Chryflavantacids,2019-08-18,1,Worst flavor ever,0,0,I bought this a week ago at Walmart Neighborhood Market and I was so excited to try it. But then the moment came that I did and it was terrible! There hardly any cookie dough pieces and the core was grainy and gross. Do not buy this flavor it is the worst I’ve ever had.
50_bj,gdnmtravel 786990,2019-07-12,5,Great texture,1,2,My and my family loves Ben and Gerry ice cream 5 star ice cream
